,Comment,id,date,Pos,Neg,Neu
155,"They have to be lying about those power numbers, because that 0-60 is insane, especially since the tires are cold","
 @lukeallen1146
 ",2 years ago,0.0,0.253,0.747
156,This really was hilarious got my head phones on and laughing out loud the Mrs looking at me like I'm going mad.,"
 @chriselse515
 ",2 years ago,0.29,0.107,0.602
157,"for  the macan turbo is the only car most of us will ever need. buy it with optional airsuspesion and you have a confortable and luxurious car with loads of practicality, thats fun to drive and fast when you want to and it a solid offroader.  you wont  go crawling the biggest rocks but it has a lot of offroad goodies to get where you want and keep going still","
 @loukasantoniou8054
 ",2 years ago,0.088,0.0,0.912
158,The 4 cylinder base Macan actually sounds really good. It has a funky exhaust that farts and crackles with gearshifts,"
 @pabasamdee163
 ",2 years ago,0.147,0.165,0.688
159,"0 - 96,5 KPH in 4.1 seconds  woow","
 @arisnovisantoso4785
 ",2 years ago,0.0,0.0,1.0
160,Did I miss that? So the pedals are not pushed over into the driver’s legroom on the left hand drive?,"
 @tf201
 ",1 year ago (edited),0.161,0.072,0.767
161,"Petition to buy Matt a foldable stick that goes into his pocket , so that he don't have to search for some random stick on the road","
 @theanonymous4044
 ",2 years ago,0.0,0.0,1.0
162,Porsche’s dual clutch is the best transmission after direc drive of Koenigsegg and ofc EVs. Its smoothness is unmatched.,"
 @eckee
 ",2 years ago,0.187,0.058,0.756
163,Dream car I want this so bad ,"
 @Ace-es8er
 ",2 years ago,0.327,0.376,0.297
164,Good thing the paints real too after hitting it with the stick of truth ,"
 @bajaboardukesk8858
 ",2 years ago,0.302,0.0,0.698
165,Hey matt my dad works for porsche. Porsche doesn’t have that much leg room or storage space because EVERY porsche is made for the track and not for airport runs.,"
 @nickl8074
 ",2 years ago,0.0,0.0,1.0
166,I don't think it'll be a bad idea to show us the keys to some of these cars...,"
 @effiongbassey4836
 ",2 years ago,0.0,0.189,0.811
167,Are you going to make a review on Model Y? Really looking forward to it.,"
 @BerlinBK2662
 ",2 years ago,0.0,0.0,1.0
168,I would make my RS6 available for you guys to dragrace but it's a bit of an effort from outside the UK. :D,"
 @TheKingHomer
 ",2 years ago,0.217,0.0,0.783
169,"The audio is so bad in these videos
Otherwise, it's all good
Keep up the good work","
 @walidboucherit2681
 ",2 years ago,0.239,0.185,0.576
170,I owned the Macan GTS and you had to drive like a nun to get 25 MPG so I’m guessing this will be a lot worse,"
 @Rk6505
 ",2 years ago,0.094,0.117,0.789
171,"The starter of the car isn't a paddle it's a key so it good to use
I love porsche  so much","
 @christophermaloney8119
 ",2 years ago,0.316,0.0,0.684
172,While watching this video i dream that i have this one day..not because the name of the unit is the same of my husband surname  and i guess thats good in road trip..hope my dream will have this one day..,"
 @rheamacan8512
 ",2 years ago,0.169,0.0,0.831
173,Im sure the rear window wiper/boot opener mechanism would be expensive to repair or replace if either function stopped working!!,"
 @petewoodroffemusic
 ",2 years ago,0.127,0.083,0.79
174,"I follow matt and the crew videos like religious minorities.... 

You guys rock.. Been 6years now from Kenya 🇰🇪","
 @robaweku1339
 ",2 years ago,0.128,0.0,0.872
