,Comment,id,date,Pos,Neg,Neu
90,"I preferred the steering weight, and the ergonomics / layout of the Q5 over the base Macan.  The ‘Porsche steering’ didn’t wow me. And the interior didn’t feel ‘higher up’ than the Audi. Plus the way Porsche divides up their options felt like you we’re missing some premium things that should be standard.","
 @Matt-rk3de
 ",1 year ago,0.112,0.039,0.85
91,I've never ordered base cars but I have a few orders from Porsche and they are all in time . Basically 3-6 months for 911 GT3  .,"
 @Tetrathegod
 ",1 year ago,0.0,0.0,1.0
92,We've currently got a 2017 S model and we're considering getting into a 2022 S but drove a new X3 M40i recently and I was pretty impressed. Very quick! I'm not so sure the Macan is worth the extra 25k or so ,"
 @micraw714
 ",1 year ago,0.24,0.069,0.691
93,Nice transition from in/out of vehicle (re: rear seat/cargo space).,"
 @ChimpityChoo
 ",1 year ago,0.237,0.0,0.763
94,I love the Macan but when I look at the price and research the common issues I just always find that Subaru Impreza is so much more value for money... Maybe one day I'll be in a position to not care about value for money :D,"
 @Unrealdruiddd
 ",1 year ago (edited),0.284,0.061,0.655
95,"Ive watch a lot of your videos they are really good, continue the good work and by the way ive been working at porsche dealershing since 3 months and i just learned where the heating steering wheel button was lol","
 @89adriancho
 ",1 year ago,0.213,0.0,0.787
96,"If one feels the 4 banger is down on power, that is easily solved for $500 with an APR ECU tune- brings it up to 310 hp/360 tq. This is a VW EA888 engine after all, so ECU tunes are not new  for  this engine. Probably other companies offer ECU tunes as well. I've had APR and Unitronic Stage I on my GTI's, and it makes a world of difference.","
 @sosa-my2fr
 ",1 year ago,0.095,0.0,0.905
97,"I have a 2021 Macan GTS spyder alloys and optional carmine red paint..love it from day 1. the only problem is rear leg room. i am 6 feet tall and anyone above 5.10 and above, forget about sitting behind me. boot space is good for all my needs with a small family. went on a road trip for 7 days up north and it worked fine.","
 @mrsk7887
 ",1 year ago (edited),0.073,0.072,0.855
98,If you consider resale value the Porsche is not more expensive than an X3 or GLC.  But you have to think of the long game.,"
 @zachschowalter6817
 ",1 year ago,0.066,0.0,0.934
99,"Great competator for the Alfa Stelvio, but everytime I see a Stelvio competetor, I start to like the looks of it even more, because there is no other car that looks as good as Stelvio. The Alfa has eyes and face with these led strips, but the Macan actually doesnt have a face as I understood now, and many cars dont, so I start to like the Stelvio even more.","
 @dave9282
 ",1 year ago,0.173,0.037,0.79
